モニターID,ダイアリーID,交通手段,リンクID,リンク出発時刻,所要時間(s),速度(km/h),リンクコスト,リンク長(m)
6508,24836,100,196,2019-12-13 12:38:38.0,51.0,6.7,0,96.082
6508,24844,100,291,2019-12-18 10:14:53.0,34.0,2.8,0,27.337
6508,24844,100,1399,2019-12-18 10:15:27.0,54.0,6.1,7,91.866
6508,24844,100,201,2019-12-18 10:16:21.0,22.0,1.2,0,7.577000000000001
6508,24844,100,2310,2019-12-18 10:16:43.0,76.0,4.5,4,95.211
6508,24844,100,1112,2019-12-18 10:17:59.0,6.0,8.8,0,14.71
6508,24844,100,2389,2019-12-18 10:18:05.0,15.0,4.8,0,20.069000000000006
6508,24844,100,2388,2019-12-18 10:18:20.0,21.0,4.9,1,28.826
6508,24846,100,8,2019-12-18 10:21:24.0,34.0,5.5,4,52.26600000000001
6508,24846,100,1506,2019-12-18 10:21:58.0,48.0,4.3,3,58.094
6508,24846,100,1272,2019-12-18 10:22:46.0,41.0,5.5,2,62.92
6508,24846,100,1209,2019-12-18 10:23:27.0,2.0,18.1,0,10.072
6508,24847,100,236,2019-12-18 10:25:42.0,26.0,4.1,1,29.807
6508,24849,100,62,2019-12-18 11:47:42.0,0.0,2.147483647E8,0,6.871
6508,24849,100,2308,2019-12-18 11:47:42.0,0.0,2.147483647E8,0,10.276
6508,24853,100,1453,2019-12-19 12:22:18.0,3.0,9.1,1,7.591
6508,24853,100,256,2019-12-19 12:22:21.0,0.0,2.147483647E8,1,6.843
6508,24853,100,1323,2019-12-19 12:22:21.0,73.0,9.0,1,184.248
6508,24866,100,1322,2019-12-19 12:36:57.0,102.0,4.0,7,113.346
6508,24867,100,1446,2019-12-20 12:19:44.0,21.0,11.9,28,69.89
6508,24867,100,248,2019-12-20 12:20:05.0,85.0,7.4,56,176.013
6508,24868,100,1447,2019-12-20 12:29:03.0,272.0,2.3,38,176.013
6508,24868,100,247,2019-12-20 12:33:35.0,5.0,50.3,17,69.89
6508,24868,100,1143,2019-12-20 12:33:40.0,6.0,5.8,0,9.667
6508,24868,100,2339,2019-12-20 12:33:46.0,1.0,32.0,0,8.901
6508,24872,100,348,2019-12-23 12:16:15.0,11.0,14.2,1,43.474
6508,24873,100,195,2019-12-23 12:42:24.0,0.0,2.147483647E8,0,29.265
6508,24877,100,1546,2019-12-24 12:26:23.0,0.0,2.147483647E8,2,44.957
6508,24878,100,727,2019-12-24 12:27:44.0,1.0,283.2,2,78.672
6508,24879,100,1095,2019-12-24 12:28:48.0,64.0,4.3,2,77.645
6508,24879,100,1884,2019-12-24 12:29:52.0,27.0,1.1,0,8.493
6508,24879,100,686,2019-12-24 12:30:19.0,51.0,3.3,0,48.015
6508,24881,100,1303,2019-12-24 12:48:50.0,15.0,11.3,1,47.26300000000001
6508,24882,100,1396,2019-12-24 12:51:08.0,64.0,5.4,1,97.336
6508,24882,100,196,2019-12-24 12:52:12.0,49.0,7.0,0,96.082
6508,24884,100,347,2019-12-25 12:20:47.0,16.0,10.1,0,44.957
6508,24885,100,101,2019-12-25 12:21:31.0,29.0,6.0,0,48.429
6508,24886,100,1305,2019-12-25 12:23:46.0,12.0,2.6,0,8.703
6508,24894,100,1396,2019-12-25 12:46:30.0,53.0,6.6,1,97.336
6508,24894,100,195,2019-12-25 12:47:23.0,9.0,11.7,0,29.265
6508,24896,100,1547,2019-12-25 12:48:15.0,0.0,2.147483647E8,1,43.474
6509,24907,100,88,2019-12-18 17:46:07.0,0.0,2.147483647E8,2,11.349
6509,24910,100,247,2019-12-19 08:14:03.0,70.0,3.5,18,69.89
6509,24910,100,1142,2019-12-19 08:15:13.0,136.0,3.4,0,128.928
6509,24910,100,1453,2019-12-19 08:17:29.0,5.0,5.4,1,7.591
6509,24910,100,256,2019-12-19 08:17:34.0,8.0,3.0,1,6.843
6509,24927,100,290,2019-12-19 13:21:27.0,5.0,5.0,0,6.9860000000000015
6509,24928,100,201,2019-12-19 13:22:47.0,0.0,2.147483647E8,0,7.577000000000001
6509,24937,100,1151,2019-12-19 16:16:53.0,109.0,0.2,1,7.73
6509,24937,100,2345,2019-12-19 16:18:42.0,3.0,12.5,1,10.456
6509,24966,100,625,2019-12-19 16:24:44.0,172.0,1.6,1,77.759
6509,24978,100,823,2019-12-19 17:03:28.0,81.0,3.0,1,69.557
6509,24980,100,759,2019-12-19 17:07:26.0,19.0,4.3,0,23.22
6510,24990,100,60,2019-12-11 08:18:53.0,7.0,5.0,0,9.782
6510,24990,100,2309,2019-12-11 08:19:00.0,1.0,26.9,0,7.484
6510,25004,100,290,2019-12-11 12:13:38.0,14.0,1.7,0,6.9860000000000015
6510,25007,100,1489,2019-12-11 12:31:37.0,67.0,0.3,0,6.9860000000000015
6510,25012,100,674,2019-12-11 19:56:48.0,40.0,2.8,2,31.785
6510,25012,100,1490,2019-12-11 19:57:28.0,0.0,2.147483647E8,0,27.337
6510,25012,100,290,2019-12-11 19:57:28.0,0.0,2.147483647E8,0,6.9860000000000015
6510,25012,100,2313,2019-12-11 19:57:28.0,86.0,4.9,1,118.201
6510,25046,100,60,2019-12-12 08:19:36.0,4.0,8.8,0,9.782
6510,25046,100,2309,2019-12-12 08:19:40.0,0.0,2.147483647E8,0,7.484
6510,25046,100,1398,2019-12-12 08:19:40.0,63.0,5.3,0,94.144
6510,25046,100,200,2019-12-12 08:20:43.0,107.0,3.0,0,91.866
6510,25047,100,1193,2019-12-12 12:14:12.0,20.0,5.0,0,27.995
6510,25047,100,1194,2019-12-12 12:14:32.0,17.0,7.1,0,33.769
6510,25049,100,1445,2019-12-12 16:55:16.0,3.0,13.8,4,11.504
6510,25057,100,1491,2019-12-12 20:01:56.0,288.0,1.4,37,119.95
6510,25057,100,290,2019-12-12 20:06:44.0,23.0,1.0,0,6.9860000000000015
6510,25057,100,2393,2019-12-12 20:07:07.0,21.0,5.7,0,33.769
6510,25057,100,2392,2019-12-12 20:07:28.0,16.0,6.2,0,27.995
6510,25057,100,286,2019-12-12 20:07:44.0,20.0,5.4,0,30.507
6510,25057,100,1492,2019-12-12 20:08:04.0,23.0,5.3,0,33.873000000000005
6510,25057,100,1246,2019-12-12 20:08:27.0,84.0,4.9,2,115.438
6510,25057,100,1244,2019-12-12 20:09:51.0,90.0,4.3,0,109.149
6510,25061,100,44,2019-12-12 21:55:49.0,16.0,7.7,0,34.387
6510,25061,100,1484,2019-12-12 21:56:05.0,27.0,4.0,0,30.532
6510,25061,100,1189,2019-12-12 21:56:32.0,31.0,3.3,0,28.826
6510,25061,100,1190,2019-12-12 21:57:03.0,13.0,5.5,0,20.069000000000006
6510,25088,100,60,2019-12-13 12:42:06.0,2.0,17.6,0,9.782
6510,25088,100,2309,2019-12-13 12:42:08.0,0.0,2.147483647E8,0,7.484
6510,25089,100,1490,2019-12-13 12:44:52.0,23.0,4.2,0,27.337
6510,25089,100,290,2019-12-13 12:45:15.0,0.0,2.147483647E8,0,6.9860000000000015
6510,25096,100,199,2019-12-13 17:41:41.0,53.0,6.3,0,94.144
6510,25107,100,1453,2019-12-16 12:07:29.0,0.0,2.147483647E8,2,7.591
6510,25112,100,290,2019-12-16 12:08:21.0,4.0,6.2,0,6.9860000000000015
6510,25112,100,2393,2019-12-16 12:08:25.0,43.0,2.8,0,33.769
6510,25112,100,2392,2019-12-16 12:09:08.0,24.0,4.1,0,27.995
6510,25112,100,286,2019-12-16 12:09:32.0,27.0,4.0,0,30.507
6510,25112,100,1492,2019-12-16 12:09:59.0,22.0,5.5,0,33.873000000000005
6510,25113,100,1193,2019-12-16 12:18:17.0,337.0,0.2,0,27.995
6510,25114,100,1143,2019-12-16 19:37:53.0,3.0,11.6,0,9.667
6510,25114,100,2339,2019-12-16 19:37:56.0,5.0,6.4,0,8.901
6510,25117,100,288,2019-12-16 19:39:37.0,12.0,8.8,0,29.649
6510,25124,100,130,2019-12-16 19:41:53.0,37.0,4.1,0,42.637
6510,25125,100,1325,2019-12-16 19:52:25.0,28.0,5.4,0,42.01600000000001
6510,25131,100,2314,2019-12-16 19:55:40.0,0.0,2.147483647E8,0,7.622000000000001
6510,25131,100,1116,2019-12-16 19:55:40.0,66.0,6.5,1,120.449
6510,25131,100,1489,2019-12-16 19:56:46.0,1.0,25.1,0,6.9860000000000015
6510,25131,100,291,2019-12-16 19:56:47.0,16.0,6.1,0,27.337
6510,25199,100,260,2019-12-18 17:46:18.0,0.0,2.147483647E8,3,13.613
6510,25207,100,1489,2019-12-19 12:47:56.0,0.0,2.147483647E8,0,6.9860000000000015
6510,25210,100,1445,2019-12-19 18:29:23.0,0.0,2.147483647E8,4,11.504
6510,25216,100,2217,2019-12-19 18:33:53.0,24.0,11.5,2,76.946
6510,25217,100,104,2019-12-19 18:35:12.0,31.0,5.4,0,47.26300000000001
6511,25256,100,1098,2019-12-20 11:38:29.0,0.0,2.147483647E8,1,29.296
6511,25257,100,673,2019-12-20 11:42:19.0,65.0,1.6,0,29.156
6511,25257,100,1149,2019-12-20 11:43:24.0,20.0,5.6,0,31.318
6511,25258,100,1299,2019-12-20 11:44:36.0,14.0,7.1,3,27.719
6511,25258,100,1298,2019-12-20 11:44:50.0,0.0,2.147483647E8,0,51.791
6511,25258,100,98,2019-12-20 11:44:50.0,75.0,4.5,6,94.702
6511,25258,100,697,2019-12-20 11:46:05.0,74.0,2.8,3,57.702
6511,25258,100,853,2019-12-20 11:47:19.0,42.0,4.7,0,55.593
6511,25258,100,874,2019-12-20 11:48:01.0,18.0,7.4,2,37.209
6511,25258,100,1120,2019-12-20 11:48:19.0,0.0,2.147483647E8,0,3.353
6511,25260,100,99,2019-12-20 12:41:23.0,36.0,5.1,1,51.791
6511,25260,100,100,2019-12-20 12:41:59.0,4.0,24.9,1,27.719
6511,25263,100,674,2019-12-23 17:38:54.0,11.0,10.4,0,31.785
6512,25270,100,10,2019-12-11 07:37:26.0,5.0,7.2,0,10.072
6512,25271,100,307,2019-12-11 07:37:50.0,36.0,5.8,2,58.094
6512,25271,100,1207,2019-12-11 07:38:26.0,43.0,4.3,1,52.26600000000001
6512,25271,100,1204,2019-12-11 07:39:09.0,43.0,4.4,3,52.964
6512,25271,100,2366,2019-12-11 07:39:52.0,26.0,4.9,1,35.47
6512,25271,100,2365,2019-12-11 07:40:18.0,24.0,5.2,1,35.14
6512,25271,100,44,2019-12-11 07:40:42.0,22.0,5.6,1,34.387
6512,25271,100,1484,2019-12-11 07:41:04.0,33.0,3.3,0,30.532
6512,25271,100,1189,2019-12-11 07:41:37.0,45.0,2.3,0,28.826
6512,25271,100,1190,2019-12-11 07:42:22.0,106.0,0.6,0,20.069000000000006
6512,25272,100,62,2019-12-11 07:51:33.0,0.0,2.147483647E8,0,6.871
6512,25273,100,666,2019-12-11 08:08:24.0,14.0,7.8,1,30.351
6512,25273,100,2357,2019-12-11 08:08:38.0,42.0,8.1,1,94.88
6512,25273,100,1547,2019-12-11 08:09:20.0,35.0,4.4,3,43.474
6512,25273,100,347,2019-12-11 08:09:55.0,6.0,26.9,6,44.957
6512,25273,100,1447,2019-12-11 08:10:01.0,138.0,4.5,45,176.013
6512,25276,100,1445,2019-12-11 12:07:08.0,84.0,0.4,4,11.504
6512,25277,100,1926,2019-12-11 12:11:41.0,71.0,3.9,0,78.672
6512,25279,100,1298,2019-12-11 12:39:52.0,43.0,4.3,0,51.791
6512,25282,100,247,2019-12-11 12:47:14.0,0.0,2.147483647E8,23,69.89
6512,25284,100,2348,2019-12-11 19:37:11.0,26.0,4.3,3,31.318
6512,25284,100,1872,2019-12-11 19:37:37.0,14.0,7.4,3,29.156
6512,25284,100,674,2019-12-11 19:37:51.0,21.0,5.4,4,31.785
6512,25284,100,1490,2019-12-11 19:38:12.0,0.0,2.147483647E8,1,27.337
6512,25284,100,290,2019-12-11 19:38:12.0,5.0,5.0,0,6.9860000000000015
6512,25284,100,2393,2019-12-11 19:38:17.0,41.0,2.9,0,33.769
6512,25284,100,2392,2019-12-11 19:38:58.0,22.0,4.5,0,27.995
6512,25284,100,286,2019-12-11 19:39:20.0,27.0,4.0,0,30.507
6512,25284,100,1492,2019-12-11 19:39:47.0,28.0,4.3,0,33.873000000000005
6512,25284,100,2375,2019-12-11 19:40:15.0,37.0,3.3,1,34.855
6512,25284,100,2374,2019-12-11 19:40:52.0,20.0,6.0,0,33.381
6512,25284,100,294,2019-12-11 19:41:12.0,26.0,3.9,0,28.593000000000004
6512,25284,100,1495,2019-12-11 19:41:38.0,21.0,5.3,0,30.978
6512,25284,100,295,2019-12-11 19:41:59.0,39.0,5.0,2,55.058
6512,25284,100,1511,2019-12-11 19:42:38.0,54.0,4.0,1,60.037
6512,25284,100,1497,2019-12-11 19:43:32.0,34.0,6.5,0,61.914
6512,25284,100,297,2019-12-11 19:44:06.0,5.0,5.6,0,7.792000000000002
6512,25284,100,1221,2019-12-11 19:44:11.0,93.0,4.5,1,118.446
6512,25284,100,19,2019-12-11 19:45:44.0,1.0,30.5,0,8.499
6512,25285,100,1333,2019-12-13 07:53:20.0,11.0,11.0,2,33.746
6512,25286,100,1325,2019-12-13 07:55:53.0,43.0,3.5,0,42.01600000000001
6512,25286,100,1322,2019-12-13 07:56:36.0,83.0,4.9,20,113.346
6512,25287,100,2314,2019-12-13 07:59:12.0,0.0,2.147483647E8,2,7.622000000000001
6512,25288,100,254,2019-12-13 07:59:53.0,21.0,1.3,0,7.591
6512,25293,100,1546,2019-12-13 09:29:21.0,0.0,2.147483647E8,1,44.957
6512,25310,100,246,2019-12-13 14:03:05.0,0.0,2.147483647E8,4,11.504
6512,25311,100,1872,2019-12-13 17:36:23.0,8.0,13.1,1,29.156
6512,25311,100,674,2019-12-13 17:36:31.0,29.0,3.9,4,31.785
6512,25311,100,1490,2019-12-13 17:37:00.0,0.0,2.147483647E8,2,27.337
6512,25311,100,290,2019-12-13 17:37:00.0,3.0,8.3,0,6.9860000000000015
6512,25311,100,2393,2019-12-13 17:37:03.0,34.0,3.5,0,33.769
6512,25311,100,2392,2019-12-13 17:37:37.0,18.0,5.5,0,27.995
6512,25311,100,286,2019-12-13 17:37:55.0,24.0,4.5,0,30.507
6512,25311,100,1492,2019-12-13 17:38:19.0,28.0,4.3,0,33.873000000000005
6512,25311,100,2375,2019-12-13 17:38:47.0,22.0,5.7,0,34.855
6512,25311,100,2374,2019-12-13 17:39:09.0,27.0,4.4,0,33.381
6512,25311,100,294,2019-12-13 17:39:36.0,21.0,4.9,0,28.593000000000004
6512,25311,100,1495,2019-12-13 17:39:57.0,20.0,5.5,0,30.978
6512,25311,100,295,2019-12-13 17:40:17.0,42.0,4.7,0,55.058
6512,25311,100,1511,2019-12-13 17:40:59.0,44.0,4.9,0,60.037
6512,25311,100,1497,2019-12-13 17:41:43.0,60.0,3.7,2,61.914
6512,25311,100,297,2019-12-13 17:42:43.0,11.0,2.5,0,7.792000000000002
6512,25319,100,1325,2019-12-16 07:54:43.0,32.0,4.7,0,42.01600000000001
6512,25321,100,1320,2019-12-16 07:56:08.0,5.0,4.5,0,6.3210000000000015
6512,25321,100,122,2019-12-16 07:56:13.0,2.0,21.8,0,12.143
6512,25321,100,194,2019-12-16 07:56:15.0,87.0,4.7,2,114.237
6512,25321,100,1175,2019-12-16 07:57:42.0,23.0,5.2,0,33.381
6512,25321,100,1176,2019-12-16 07:58:05.0,20.0,6.2,0,34.855
6512,25321,100,293,2019-12-16 07:58:25.0,31.0,3.9,1,33.873000000000005
6512,25321,100,1485,2019-12-16 07:58:56.0,20.0,5.4,0,30.507
6512,25321,100,1193,2019-12-16 07:59:16.0,31.0,3.2,0,27.995
6512,25321,100,1194,2019-12-16 07:59:47.0,18.0,6.7,0,33.769
6512,25332,100,1491,2019-12-16 12:07:34.0,103.0,4.1,58,119.95
6512,25332,100,291,2019-12-16 12:09:17.0,3.0,32.8,8,27.337
6512,25332,100,1873,2019-12-16 12:09:20.0,0.0,2.147483647E8,6,31.785
6512,25335,100,195,2019-12-16 12:46:28.0,0.0,2.147483647E8,0,29.265
6512,25336,100,246,2019-12-16 12:54:05.0,0.0,2.147483647E8,4,11.504
6512,25338,100,1453,2019-12-16 17:54:04.0,3.0,9.1,0,7.591
6512,25338,100,256,2019-12-16 17:54:07.0,1.0,24.6,0,6.843
6512,25338,100,1179,2019-12-16 17:54:08.0,104.0,5.0,21,146.561
6512,25338,100,1180,2019-12-16 17:55:52.0,55.0,6.1,2,93.663
6512,25338,100,126,2019-12-16 17:56:47.0,34.0,4.4,3,42.01600000000001
6512,25338,100,130,2019-12-16 17:57:21.0,40.0,3.8,2,42.637
6512,25342,100,1329,2019-12-17 07:54:19.0,32.0,4.7,3,42.637
6512,25342,100,1325,2019-12-17 07:54:51.0,39.0,3.8,2,42.01600000000001
6512,25342,100,2379,2019-12-17 07:55:30.0,68.0,4.9,9,93.663
6512,25345,100,254,2019-12-17 07:58:14.0,5.0,5.4,0,7.591
6512,25347,100,290,2019-12-17 08:00:11.0,0.0,2.147483647E8,0,6.9860000000000015
6512,25353,100,1143,2019-12-17 08:09:04.0,0.0,2.147483647E8,0,9.667
6512,25353,100,2339,2019-12-17 08:09:04.0,0.0,2.147483647E8,0,8.901
6512,25357,100,256,2019-12-17 18:09:21.0,0.0,2.147483647E8,0,6.843
6512,25359,100,256,2019-12-17 18:09:25.0,2.0,12.3,0,6.843
6512,25361,100,1180,2019-12-17 18:11:26.0,42.0,8.0,5,93.663
6512,25361,100,126,2019-12-17 18:12:08.0,58.0,2.6,3,42.01600000000001
6512,25361,100,130,2019-12-17 18:13:06.0,31.0,4.9,2,42.637
6512,25364,100,137,2019-12-17 18:16:39.0,1.0,31.1,0,8.663
6512,25364,100,1419,2019-12-17 18:16:40.0,58.0,6.9,0,112.421
6512,25368,100,666,2019-12-18 08:01:10.0,31.0,3.5,1,30.351
6512,25368,100,1394,2019-12-18 08:01:41.0,10.0,10.5,0,29.265
6512,25368,100,196,2019-12-18 08:01:51.0,55.0,6.2,4,96.082
6512,25368,100,347,2019-12-18 08:02:46.0,0.0,2.147483647E8,2,44.957
6512,25368,100,1447,2019-12-18 08:02:46.0,175.0,3.6,53,176.013
6512,25372,100,1546,2019-12-18 17:31:03.0,0.0,2.147483647E8,10,44.957
6512,25372,100,348,2019-12-18 17:31:03.0,32.0,4.8,2,43.474
6512,25372,100,2348,2019-12-18 17:31:35.0,10.0,11.2,0,31.318
6512,25372,100,1866,2019-12-18 17:31:45.0,68.0,4.9,0,94.018
6512,25372,100,668,2019-12-18 17:32:53.0,67.0,4.9,3,92.427
6512,25372,100,1098,2019-12-18 17:34:00.0,15.0,7.0,0,29.296
6512,25374,100,108,2019-12-18 17:36:03.0,0.0,2.147483647E8,0,6.44
6512,25374,100,1090,2019-12-18 17:36:03.0,70.0,1.7,0,33.68
6512,25374,100,2281,2019-12-18 17:37:13.0,35.0,5.4,0,52.855
6512,25374,100,1841,2019-12-18 17:37:48.0,0.0,2.147483647E8,0,5.761
6512,25374,100,1265,2019-12-18 17:37:48.0,45.0,6.6,1,83.47
6512,25374,100,63,2019-12-18 17:38:33.0,17.0,1.5,0,7.45
6512,25374,100,1836,2019-12-18 17:38:50.0,21.0,8.2,1,47.835
6512,25374,100,636,2019-12-18 17:39:11.0,30.0,3.5,0,29.746
6512,25374,100,1238,2019-12-18 17:39:41.0,20.0,5.5,0,30.999
6512,25374,100,38,2019-12-18 17:40:01.0,19.0,5.0,0,26.782
6512,25374,100,1857,2019-12-18 17:40:20.0,29.0,6.4,1,51.791
6512,25374,100,1474,2019-12-18 17:40:49.0,80.0,3.3,1,74.87100000000002
6512,25374,100,1387,2019-12-18 17:42:09.0,11.0,14.3,2,43.83
6512,25374,100,189,2019-12-18 17:42:20.0,0.0,2.147483647E8,12,45.385
6512,25374,100,1468,2019-12-18 17:42:20.0,0.0,2.147483647E8,5,12.491
6512,25374,100,270,2019-12-18 17:42:20.0,47.0,5.5,24,71.997
6512,25374,100,1461,2019-12-18 17:43:07.0,34.0,1.4,3,13.553
6512,25385,100,268,2019-12-18 22:08:21.0,3.0,10.9,0,9.129
6512,25387,100,257,2019-12-18 22:11:59.0,0.0,2.147483647E8,2,15.399
6513,25400,100,60,2019-12-18 11:47:54.0,8.0,4.4,0,9.782
6513,25400,100,1111,2019-12-18 11:48:02.0,90.0,3.8,1,95.211
6513,25400,100,1400,2019-12-18 11:49:32.0,1.0,27.2,0,7.577000000000001
6513,25410,100,256,2019-12-25 11:09:49.0,4.0,6.1,0,6.843
6513,25410,100,1179,2019-12-25 11:09:53.0,95.0,5.5,10,146.561
6513,25410,100,1180,2019-12-25 11:11:28.0,57.0,5.9,4,93.663
6513,25410,100,126,2019-12-25 11:12:25.0,21.0,7.2,4,42.01600000000001
6513,25410,100,130,2019-12-25 11:12:46.0,19.0,8.0,5,42.637
6513,25410,100,132,2019-12-25 11:13:05.0,19.0,8.0,4,42.28100000000001
6513,25410,100,134,2019-12-25 11:13:24.0,21.0,5.7,3,33.746
6514,25416,100,97,2019-12-11 08:23:12.0,2.0,68.2,0,37.922
6514,25449,100,1546,2019-12-11 12:44:47.0,3.0,53.9,11,44.957
6514,25449,100,348,2019-12-11 12:44:50.0,24.0,6.5,6,43.474
6514,25449,100,2348,2019-12-11 12:45:14.0,19.0,5.9,4,31.318
6514,25449,100,1872,2019-12-11 12:45:33.0,63.0,1.6,3,29.156
6514,25449,100,674,2019-12-11 12:46:36.0,0.0,2.147483647E8,4,31.785
6514,25449,100,1490,2019-12-11 12:46:36.0,9.0,10.9,3,27.337
6514,25449,100,290,2019-12-11 12:46:45.0,3.0,8.3,0,6.9860000000000015
6514,25450,100,347,2019-12-11 12:49:11.0,7.0,23.1,8,44.957
6514,25457,100,1546,2019-12-11 19:10:09.0,3.0,53.9,0,44.957
6514,25500,100,1546,2019-12-13 09:29:29.0,0.0,2.147483647E8,0,44.957
6514,25547,100,1546,2019-12-13 18:21:08.0,0.0,2.147483647E8,0,44.957
6514,25730,100,1872,2019-12-17 17:42:21.0,30.0,3.4,1,29.156
6514,25730,100,674,2019-12-17 17:42:51.0,21.0,5.4,2,31.785
6514,25744,100,2339,2019-12-19 08:27:33.0,0.0,2.147483647E8,2,8.901
6514,25788,100,201,2019-12-19 13:04:46.0,0.0,2.147483647E8,0,7.577000000000001
6514,25788,100,2310,2019-12-19 13:04:46.0,228.0,1.5,0,95.211
6514,25788,100,2309,2019-12-19 13:08:34.0,0.0,2.147483647E8,0,7.484
6514,25788,100,2304,2019-12-19 13:08:34.0,40.0,2.6,1,29.959
6514,25788,100,2297,2019-12-19 13:09:14.0,17.0,6.2,1,29.296
6514,25788,100,1097,2019-12-19 13:09:31.0,73.0,1.8,1,37.239
6514,25801,100,1140,2019-12-23 08:29:50.0,4.0,8.0,0,8.901
6514,25801,100,2342,2019-12-23 08:29:54.0,16.0,2.1,0,9.667
6516,25815,100,2073,2019-12-13 12:06:50.0,3.0,44.6,0,37.209
6516,25815,100,2052,2019-12-13 12:06:53.0,38.0,5.2,4,55.593
6516,25815,100,854,2019-12-13 12:07:31.0,34.0,6.9,1,65.50399999999999
6516,25815,100,858,2019-12-13 12:08:05.0,39.0,6.1,1,66.133
6516,25820,100,753,2019-12-13 12:30:35.0,23.0,5.8,9,37.453
6516,25820,100,841,2019-12-13 12:30:58.0,2.0,27.8,4,15.48
6516,25820,100,872,2019-12-13 12:31:00.0,4.0,53.6,7,59.609
6516,25820,100,2081,2019-12-13 12:31:04.0,39.0,5.0,0,54.756
6516,25820,100,2057,2019-12-13 12:31:43.0,41.0,5.8,0,66.133
6516,25820,100,2053,2019-12-13 12:32:24.0,40.0,5.8,0,65.50399999999999
6516,25820,100,853,2019-12-13 12:33:04.0,36.0,5.5,0,55.593
6516,25820,100,1294,2019-12-13 12:33:40.0,34.0,5.8,3,55.673
6516,25820,100,97,2019-12-13 12:34:14.0,0.0,2.147483647E8,3,37.922
6516,25820,100,1224,2019-12-13 12:34:14.0,42.0,3.6,11,43.02
6516,25820,100,23,2019-12-13 12:34:56.0,0.0,2.147483647E8,4,14.545
6516,25823,100,1445,2019-12-18 12:05:16.0,4.0,10.3,4,11.504
6516,25831,100,1394,2019-12-18 12:09:22.0,0.0,2.147483647E8,0,29.265
6516,25841,100,1,2019-12-18 12:20:05.0,24.0,5.5,0,36.841
6516,25841,100,2397,2019-12-18 12:20:29.0,19.0,5.3,0,28.39
6516,25841,100,2396,2019-12-18 12:20:48.0,15.0,7.2,0,30.0
6516,25841,100,1261,2019-12-18 12:21:03.0,0.0,2.147483647E8,0,6.871
6516,25841,100,60,2019-12-18 12:21:03.0,0.0,2.147483647E8,0,9.782
6516,25843,100,1,2019-12-18 12:21:35.0,0.0,2.147483647E8,0,36.841
6516,25844,100,196,2019-12-18 12:27:36.0,67.0,5.1,1,96.082
6516,25844,100,347,2019-12-18 12:28:43.0,0.0,2.147483647E8,8,44.957
6516,25856,100,254,2019-12-18 12:41:33.0,2.0,13.6,0,7.591
6516,25870,100,256,2019-12-18 12:45:55.0,0.0,2.147483647E8,0,6.843
6516,25916,100,1150,2019-12-23 12:21:53.0,0.0,2.147483647E8,2,12.807
6516,25916,100,2342,2019-12-23 12:21:53.0,0.0,2.147483647E8,2,9.667
6516,25921,100,1143,2019-12-23 12:30:45.0,0.0,2.147483647E8,0,9.667
6516,25921,100,2339,2019-12-23 12:30:45.0,0.0,2.147483647E8,0,8.901
6517,25986,100,196,2019-12-17 09:53:58.0,20.0,17.2,1,96.082
6517,25994,100,196,2019-12-17 12:04:17.0,51.0,6.7,1,96.082
6517,25995,100,256,2019-12-17 12:09:13.0,0.0,2.147483647E8,0,6.843
6519,26225,100,195,2019-12-18 08:04:26.0,125.0,0.8,1,29.265
6519,26229,100,2305,2019-12-18 12:07:16.0,32.0,4.4,1,39.714
6519,26229,100,2295,2019-12-18 12:07:48.0,15.0,6.9,0,28.837
6519,26229,100,1305,2019-12-18 12:08:03.0,0.0,2.147483647E8,0,8.703
6519,26229,100,104,2019-12-18 12:08:03.0,0.0,2.147483647E8,7,47.26300000000001
6519,26229,100,1768,2019-12-18 12:08:03.0,93.0,1.5,14,39.024
6519,26229,100,1554,2019-12-18 12:09:36.0,0.0,2.147483647E8,5,12.152
6519,26229,100,354,2019-12-18 12:09:36.0,14.0,5.8,10,22.688
6519,26232,100,1890,2019-12-18 12:13:38.0,80.0,2.9,14,64.653
6519,26237,100,62,2019-12-18 12:21:35.0,0.0,2.147483647E8,0,6.871
6519,26237,100,2308,2019-12-18 12:21:35.0,4.0,9.2,0,10.276
6519,26237,100,2304,2019-12-18 12:21:39.0,5.0,21.5,0,29.959
6519,26245,100,195,2019-12-19 08:07:50.0,37.0,2.8,0,29.265
6519,26273,100,195,2019-12-20 08:04:50.0,23.0,4.5,0,29.265
6519,26273,100,1865,2019-12-20 08:05:13.0,34.0,3.2,0,30.351
6519,26273,100,665,2019-12-20 08:05:47.0,13.0,8.2,0,29.768
6519,26279,100,1444,2019-12-20 12:11:01.0,4.0,7.8,1,8.761000000000001
6519,26279,100,1442,2019-12-20 12:11:05.0,47.0,6.4,5,84.094
6519,26279,100,242,2019-12-20 12:11:52.0,19.0,5.7,1,30.414
6519,26279,100,569,2019-12-20 12:12:11.0,0.0,2.147483647E8,2,39.024
6519,26279,100,1891,2019-12-20 12:12:11.0,81.0,3.7,14,84.70100000000002
6519,26280,100,1889,2019-12-20 12:17:11.0,16.0,14.7,11,65.75
6519,26298,100,681,2019-12-20 12:25:28.0,0.0,2.147483647E8,1,7.688
6519,26299,100,1890,2019-12-20 12:26:04.0,45.0,5.1,12,64.653
6519,26299,100,692,2019-12-20 12:26:49.0,78.0,3.9,11,84.70100000000002
6519,26299,100,1768,2019-12-20 12:28:07.0,0.0,2.147483647E8,2,39.024
